date,hour,home_team,away_team,score,home_goals,away_goals,datetime,odds_1,result,over_under_25,odds_over_under_25,goal_no_goal,odds_goal_no_goal
13-12-2024,14:58:00,Argentina,Brasile,2-1,2,1,2024-12-13 14:58:00,234,1,"Over 2,5 Goal",247,GG,222
13-12-2024,14:52:00,Olanda,Spagna,0-1,0,1,2024-12-13 14:52:00,229,2,"Under 2,5 Goal",130,NG,138
13-12-2024,14:46:00,Nigeria,Svizzera,1-1,1,1,2024-12-13 14:46:00,311,X,"Under 2,5 Goal",130,GG,220
13-12-2024,14:40:00,Croazia,Turchia,1-2,1,2,2024-12-13 14:40:00,258,2,"Over 2,5 Goal",252,GG,224
13-12-2024,14:34:00,Messico,Uruguay,0-2,0,2,2024-12-13 14:34:00,216,2,"Under 2,5 Goal",128,NG,137
13-12-2024,14:28:00,Portogallo,Spagna,0-1,0,1,2024-12-13 14:28:00,225,2,"Under 2,5 Goal",130,NG,138
13-12-2024,14:22:00,Svizzera,Uruguay,1-1,1,1,2024-12-13 14:22:00,318,X,"Under 2,5 Goal",129,GG,225
13-12-2024,14:16:00,Inghilterra,Italia,1-3,1,3,2024-12-13 14:16:00,234,2,"Over 2,5 Goal",247,GG,222
13-12-2024,14:10:00,Danimarca,Serbia,1-2,1,2,2024-12-13 14:10:00,253,2,"Over 2,5 Goal",251,GG,225
13-12-2024,14:04:00,Spagna,Uruguay,0-1,0,1,2024-12-13 14:04:00,232,2,"Under 2,5 Goal",130,NG,138
13-12-2024,13:58:00,Serbia,Svizzera,1-2,1,2,2024-12-13 13:58:00,221,2,"Over 2,5 Goal",251,GG,226
13-12-2024,13:52:00,Portogallo,Uruguay,1-3,1,3,2024-12-13 13:52:00,227,2,"Over 2,5 Goal",247,GG,222
13-12-2024,13:46:00,Olanda,Serbia,2-0,2,0,2024-12-13 13:46:00,209,1,"Under 2,5 Goal",130,NG,139
13-12-2024,13:40:00,Nigeria,Olanda,3-0,3,0,2024-12-13 13:40:00,292,1,"Over 2,5 Goal",248,NG,139
13-12-2024,13:34:00,Messico,Turchia,2-1,2,1,2024-12-13 13:34:00,222,1,"Over 2,5 Goal",247,GG,221
13-12-2024,13:28:00,Francia,Svizzera,1-2,1,2,2024-12-13 13:28:00,232,2,"Over 2,5 Goal",247,GG,222
13-12-2024,13:22:00,Colombia,Turchia,0-0,0,0,2024-12-13 13:22:00,303,X,"Under 2,5 Goal",128,NG,138
13-12-2024,13:16:00,Cile,Turchia,2-0,2,0,2024-12-13 13:16:00,216,1,"Under 2,5 Goal",128,NG,137
13-12-2024,13:10:00,Inghilterra,Portogallo,1-1,1,1,2024-12-13 13:10:00,326,X,"Under 2,5 Goal",130,GG,222
13-12-2024,13:04:00,Germania,Serbia,0-2,0,2,2024-12-13 13:04:00,264,2,"Under 2,5 Goal",130,NG,139
13-12-2024,12:58:00,Francia,Italia,1-0,1,0,2024-12-13 12:58:00,237,1,"Under 2,5 Goal",130,NG,138
13-12-2024,12:52:00,Danimarca,Francia,1-1,1,1,2024-12-13 12:52:00,325,X,"Under 2,5 Goal",130,GG,222
13-12-2024,12:46:00,Argentina,Germania,0-2,0,2,2024-12-13 12:46:00,224,2,"Under 2,5 Goal",130,NG,138
13-12-2024,12:40:00,Messico,Serbia,0-2,0,2,2024-12-13 12:40:00,240,2,"Under 2,5 Goal",130,NG,138
13-12-2024,12:34:00,Italia,Spagna,1-1,1,1,2024-12-13 12:34:00,322,X,"Under 2,5 Goal",130,GG,221
13-12-2024,12:28:00,Croazia,Olanda,2-1,2,1,2024-12-13 12:28:00,237,1,"Over 2,5 Goal",247,GG,221
13-12-2024,12:22:00,Colombia,Messico,2-1,2,1,2024-12-13 12:22:00,326,1,"Over 2,5 Goal",242,GG,217
13-12-2024,12:16:00,Cile,Inghilterra,0-2,0,2,2024-12-13 12:16:00,223,2,"Under 2,5 Goal",130,NG,138
13-12-2024,12:10:00,Germania,Nigeria,1-0,1,0,2024-12-13 12:10:00,198,1,"Under 2,5 Goal",129,NG,139
13-12-2024,12:04:00,Francia,Inghilterra,1-1,1,1,2024-12-13 12:04:00,321,X,"Under 2,5 Goal",129,GG,221
13-12-2024,11:58:00,Brasile,Spagna,1-2,1,2,2024-12-13 11:58:00,226,2,"Over 2,5 Goal",247,GG,222
13-12-2024,11:52:00,Belgio,Svizzera,1-0,1,0,2024-12-13 11:52:00,263,1,"Under 2,5 Goal",130,NG,139
13-12-2024,11:46:00,Argentina,Turchia,2-1,2,1,2024-12-13 11:46:00,214,1,"Over 2,5 Goal",251,GG,225
13-12-2024,11:40:00,Messico,Portogallo,1-1,1,1,2024-12-13 11:40:00,319,X,"Under 2,5 Goal",129,GG,225
13-12-2024,11:34:00,Italia,Olanda,2-1,2,1,2024-12-13 11:34:00,238,1,"Over 2,5 Goal",247,GG,221
13-12-2024,11:28:00,Inghilterra,Nigeria,1-2,1,2,2024-12-13 11:28:00,288,2,"Over 2,5 Goal",248,GG,219
13-12-2024,11:22:00,Germania,Italia,2-1,2,1,2024-12-13 11:22:00,225,1,"Over 2,5 Goal",247,GG,221
13-12-2024,11:16:00,Cile,Svizzera,2-0,2,0,2024-12-13 11:16:00,226,1,"Under 2,5 Goal",130,NG,138
13-12-2024,11:10:00,Brasile,Uruguay,3-1,3,1,2024-12-13 11:10:00,231,1,"Over 2,5 Goal",246,GG,222
13-12-2024,11:04:00,Colombia,Uruguay,2-2,2,2,2024-12-13 11:04:00,302,X,"Over 2,5 Goal",241,GG,217
13-12-2024,00:55:00,Danimarca,Nigeria,0-0,0,0,2024-12-13 00:55:00,308,X,"Under 2,5 Goal",129,NG,139
13-12-2024,00:50:00,Francia,Germania,1-0,1,0,2024-12-13 00:50:00,245,1,"Under 2,5 Goal",129,NG,136
13-12-2024,00:45:00,Svizzera,Turchia,2-1,2,1,2024-12-13 00:45:00,220,1,"Over 2,5 Goal",251,GG,225
13-12-2024,00:40:00,Messico,Nigeria,0-1,0,1,2024-12-13 00:40:00,264,2,"Under 2,5 Goal",130,NG,139
13-12-2024,00:35:00,Croazia,Danimarca,1-1,1,1,2024-12-13 00:35:00,326,X,"Under 2,5 Goal",130,GG,222
13-12-2024,00:30:00,Italia,Messico,0-0,0,0,2024-12-13 00:30:00,320,X,"Under 2,5 Goal",129,NG,136
13-12-2024,00:25:00,Colombia,Croazia,1-2,1,2,2024-12-13 00:25:00,179,2,"Over 2,5 Goal",241,GG,217
13-12-2024,00:20:00,Germania,Inghilterra,0-3,0,3,2024-12-13 00:20:00,231,2,"Over 2,5 Goal",246,NG,138
13-12-2024,00:15:00,Brasile,Cile,1-3,1,3,2024-12-13 00:15:00,239,2,"Over 2,5 Goal",247,GG,221
13-12-2024,00:10:00,Turchia,Uruguay,0-2,0,2,2024-12-13 00:10:00,209,2,"Under 2,5 Goal",130,NG,139
13-12-2024,00:05:00,Argentina,Belgio,1-1,1,1,2024-12-13 00:05:00,309,X,"Under 2,5 Goal",129,GG,219
12-12-2024,23:55:00,Croazia,Portogallo,0-3,0,3,2024-12-12 23:55:00,229,2,"Over 2,5 Goal",246,NG,138
12-12-2024,23:50:00,Colombia,Serbia,0-0,0,0,2024-12-12 23:50:00,303,X,"Under 2,5 Goal",128,NG,138
12-12-2024,23:45:00,Cile,Germania,0-2,0,2,2024-12-12 23:45:00,221,2,"Under 2,5 Goal",129,NG,138
12-12-2024,23:40:00,Cile,Nigeria,0-0,0,0,2024-12-12 23:40:00,309,X,"Under 2,5 Goal",129,NG,139
12-12-2024,23:35:00,Brasile,Serbia,0-0,0,0,2024-12-12 23:35:00,313,X,"Under 2,5 Goal",130,NG,138
12-12-2024,23:30:00,Argentina,Svizzera,1-0,1,0,2024-12-12 23:30:00,223,1,"Under 2,5 Goal",130,NG,138
12-12-2024,23:25:00,Belgio,Olanda,1-1,1,1,2024-12-12 23:25:00,306,X,"Under 2,5 Goal",129,GG,219
12-12-2024,23:20:00,Serbia,Uruguay,0-2,0,2,2024-12-12 23:20:00,210,2,"Under 2,5 Goal",130,NG,139
12-12-2024,23:15:00,Colombia,Svizzera,2-1,2,1,2024-12-12 23:15:00,331,1,"Over 2,5 Goal",242,GG,217
12-12-2024,23:10:00,Brasile,Messico,0-1,0,1,2024-12-12 23:10:00,249,2,"Under 2,5 Goal",129,NG,137
12-12-2024,23:05:00,Belgio,Croazia,1-2,1,2,2024-12-12 23:05:00,203,2,"Over 2,5 Goal",247,GG,219
12-12-2024,23:00:00,Francia,Nigeria,4-0,4,0,2024-12-12 23:00:00,206,1,"Over 2,5 Goal",247,NG,139
12-12-2024,22:55:00,Olanda,Uruguay,0-2,0,2,2024-12-12 22:55:00,231,2,"Under 2,5 Goal",130,NG,138
12-12-2024,22:50:00,Argentina,Spagna,1-1,1,1,2024-12-12 22:50:00,322,X,"Under 2,5 Goal",130,GG,221
12-12-2024,22:45:00,Croazia,Serbia,0-0,0,0,2024-12-12 22:45:00,314,X,"Under 2,5 Goal",128,NG,137
12-12-2024,22:40:00,Danimarca,Turchia,0-0,0,0,2024-12-12 22:40:00,315,X,"Under 2,5 Goal",128,NG,137
12-12-2024,22:35:00,Cile,Portogallo,1-0,1,0,2024-12-12 22:35:00,237,1,"Under 2,5 Goal",130,NG,138
12-12-2024,22:30:00,Brasile,Colombia,2-0,2,0,2024-12-12 22:30:00,178,1,"Under 2,5 Goal",131,NG,140
12-12-2024,22:25:00,Belgio,Portogallo,1-2,1,2,2024-12-12 22:25:00,203,2,"Over 2,5 Goal",247,GG,219
12-12-2024,22:20:00,Argentina,Nigeria,0-1,0,1,2024-12-12 22:20:00,280,2,"Under 2,5 Goal",129,NG,139
12-12-2024,22:15:00,Francia,Messico,1-3,1,3,2024-12-12 22:15:00,236,2,"Over 2,5 Goal",247,GG,222
12-12-2024,22:10:00,Inghilterra,Uruguay,2-1,2,1,2024-12-12 22:10:00,230,1,"Over 2,5 Goal",246,GG,222
12-12-2024,22:05:00,Croazia,Italia,2-2,2,2,2024-12-12 22:05:00,328,X,"Over 2,5 Goal",246,GG,222
12-12-2024,22:00:00,Colombia,Nigeria,3-0,3,0,2024-12-12 22:00:00,284,1,"Over 2,5 Goal",248,NG,139
12-12-2024,21:55:00,Serbia,Spagna,1-2,1,2,2024-12-12 21:55:00,208,2,"Over 2,5 Goal",247,GG,220
12-12-2024,21:50:00,Olanda,Turchia,0-1,0,1,2024-12-12 21:50:00,267,2,"Under 2,5 Goal",130,NG,139
12-12-2024,21:45:00,Germania,Svizzera,1-1,1,1,2024-12-12 21:45:00,318,X,"Under 2,5 Goal",129,GG,225
12-12-2024,21:40:00,Francia,Serbia,3-0,3,0,2024-12-12 21:40:00,218,1,"Over 2,5 Goal",251,NG,137
12-12-2024,21:35:00,Belgio,Italia,0-0,0,0,2024-12-12 21:35:00,308,X,"Under 2,5 Goal",129,NG,139
12-12-2024,21:30:00,Colombia,Francia,1-2,1,2,2024-12-12 21:30:00,183,2,"Over 2,5 Goal",242,GG,217
12-12-2024,21:25:00,Danimarca,Portogallo,1-1,1,1,2024-12-12 21:25:00,326,X,"Under 2,5 Goal",130,GG,222
12-12-2024,21:20:00,Brasile,Germania,2-0,2,0,2024-12-12 21:20:00,232,1,"Under 2,5 Goal",130,NG,138
12-12-2024,21:15:00,Argentina,Croazia,1-0,1,0,2024-12-12 21:15:00,231,1,"Under 2,5 Goal",130,NG,138
12-12-2024,21:10:00,Nigeria,Turchia,1-3,1,3,2024-12-12 21:10:00,217,2,"Over 2,5 Goal",251,GG,225
12-12-2024,21:05:00,Croazia,Francia,2-1,2,1,2024-12-12 21:05:00,224,1,"Over 2,5 Goal",247,GG,221
12-12-2024,21:00:00,Colombia,Danimarca,3-1,3,1,2024-12-12 21:00:00,344,1,"Over 2,5 Goal",242,GG,217
12-12-2024,20:55:00,Nigeria,Spagna,1-0,1,0,2024-12-12 20:55:00,293,1,"Under 2,5 Goal",129,NG,139
12-12-2024,20:50:00,Brasile,Olanda,1-1,1,1,2024-12-12 20:50:00,326,X,"Under 2,5 Goal",130,GG,222
12-12-2024,20:45:00,Argentina,Inghilterra,3-0,3,0,2024-12-12 20:45:00,236,1,"Over 2,5 Goal",247,NG,138
12-12-2024,20:40:00,Nigeria,Portogallo,0-0,0,0,2024-12-12 20:40:00,307,X,"Under 2,5 Goal",129,NG,139
12-12-2024,20:35:00,Inghilterra,Svizzera,0-0,0,0,2024-12-12 20:35:00,319,X,"Under 2,5 Goal",129,NG,136
12-12-2024,20:30:00,Germania,Turchia,0-1,0,1,2024-12-12 20:30:00,266,2,"Under 2,5 Goal",130,NG,139
12-12-2024,20:25:00,Argentina,Francia,0-1,0,1,2024-12-12 20:25:00,236,2,"Under 2,5 Goal",130,NG,138
12-12-2024,20:20:00,Croazia,Germania,3-1,3,1,2024-12-12 20:20:00,235,1,"Over 2,5 Goal",247,GG,222
12-12-2024,20:15:00,Colombia,Inghilterra,2-2,2,2,2024-12-12 20:15:00,302,X,"Over 2,5 Goal",241,GG,217
12-12-2024,20:10:00,Belgio,Brasile,1-2,1,2,2024-12-12 20:10:00,202,2,"Over 2,5 Goal",248,GG,219
12-12-2024,20:05:00,Argentina,Cile,0-3,0,3,2024-12-12 20:05:00,233,2,"Over 2,5 Goal",247,NG,138
12-12-2024,20:00:00,Portogallo,Turchia,0-0,0,0,2024-12-12 20:00:00,313,X,"Under 2,5 Goal",128,NG,137
12-12-2024,19:55:00,Nigeria,Serbia,2-1,2,1,2024-12-12 19:55:00,252,1,"Over 2,5 Goal",251,GG,225
12-12-2024,19:50:00,Inghilterra,Spagna,0-1,0,1,2024-12-12 19:50:00,227,2,"Under 2,5 Goal",130,NG,138
12-12-2024,19:45:00,Germania,Olanda,2-1,2,1,2024-12-12 19:45:00,230,1,"Over 2,5 Goal",246,GG,222
12-12-2024,19:40:00,Francia,Portogallo,1-2,1,2,2024-12-12 19:40:00,223,2,"Over 2,5 Goal",247,GG,221
12-12-2024,19:35:00,Danimarca,Inghilterra,0-0,0,0,2024-12-12 19:35:00,324,X,"Under 2,5 Goal",130,NG,138
12-12-2024,19:30:00,Danimarca,Italia,2-1,2,1,2024-12-12 19:30:00,231,1,"Over 2,5 Goal",246,GG,222
12-12-2024,19:25:00,Argentina,Messico,1-3,1,3,2024-12-12 19:25:00,243,2,"Over 2,5 Goal",251,GG,226
12-12-2024,19:20:00,Cile,Italia,2-0,2,0,2024-12-12 19:20:00,235,1,"Under 2,5 Goal",130,NG,138
12-12-2024,19:15:00,Brasile,Svizzera,1-0,1,0,2024-12-12 19:15:00,220,1,"Under 2,5 Goal",129,NG,136
12-12-2024,19:10:00,Francia,Uruguay,2-1,2,1,2024-12-12 19:10:00,244,1,"Over 2,5 Goal",251,GG,226
12-12-2024,19:05:00,Germania,Portogallo,1-1,1,1,2024-12-12 19:05:00,325,X,"Under 2,5 Goal",130,GG,222
12-12-2024,19:00:00,Inghilterra,Turchia,1-0,1,0,2024-12-12 19:00:00,210,1,"Under 2,5 Goal",130,NG,139
12-12-2024,18:55:00,Spagna,Svizzera,0-2,0,2,2024-12-12 18:55:00,251,2,"Under 2,5 Goal",128,NG,137
12-12-2024,18:50:00,Croazia,Nigeria,2-2,2,2,2024-12-12 18:50:00,307,X,"Over 2,5 Goal",248,GG,219
12-12-2024,18:45:00,Colombia,Olanda,2-1,2,1,2024-12-12 18:45:00,359,1,"Over 2,5 Goal",241,GG,217
12-12-2024,18:40:00,Italia,Serbia,1-0,1,0,2024-12-12 18:40:00,214,1,"Under 2,5 Goal",128,NG,137
12-12-2024,18:35:00,Inghilterra,Serbia,1-1,1,1,2024-12-12 18:35:00,313,X,"Under 2,5 Goal",130,GG,220
12-12-2024,18:30:00,Messico,Svizzera,1-1,1,1,2024-12-12 18:30:00,326,X,"Under 2,5 Goal",130,GG,222
12-12-2024,18:25:00,Italia,Nigeria,2-0,2,0,2024-12-12 18:25:00,202,1,"Under 2,5 Goal",129,NG,139
12-12-2024,18:20:00,Messico,Olanda,2-0,2,0,2024-12-12 18:20:00,253,1,"Under 2,5 Goal",128,NG,137
12-12-2024,18:15:00,Italia,Svizzera,2-2,2,2,2024-12-12 18:15:00,322,X,"Over 2,5 Goal",247,GG,221
12-12-2024,18:10:00,Inghilterra,Olanda,3-1,3,1,2024-12-12 18:10:00,232,1,"Over 2,5 Goal",247,GG,222
12-12-2024,18:05:00,Francia,Turchia,1-1,1,1,2024-12-12 18:05:00,318,X,"Under 2,5 Goal",129,GG,225
12-12-2024,18:00:00,Belgio,Spagna,1-1,1,1,2024-12-12 18:00:00,306,X,"Under 2,5 Goal",129,GG,219
12-12-2024,17:55:00,Brasile,Italia,1-0,1,0,2024-12-12 17:55:00,227,1,"Under 2,5 Goal",130,NG,138
12-12-2024,17:50:00,Brasile,Portogallo,2-0,2,0,2024-12-12 17:50:00,228,1,"Under 2,5 Goal",130,NG,138
12-12-2024,17:45:00,Argentina,Uruguay,0-2,0,2,2024-12-12 17:45:00,225,2,"Under 2,5 Goal",130,NG,138
12-12-2024,17:40:00,Germania,Spagna,2-1,2,1,2024-12-12 17:40:00,231,1,"Over 2,5 Goal",246,GG,222
12-12-2024,17:35:00,Nigeria,Uruguay,0-2,0,2,2024-12-12 17:35:00,199,2,"Under 2,5 Goal",129,NG,139
12-12-2024,17:30:00,Portogallo,Serbia,0-2,0,2,2024-12-12 17:30:00,258,2,"Under 2,5 Goal",128,NG,137
12-12-2024,17:25:00,Olanda,Svizzera,1-0,1,0,2024-12-12 17:25:00,217,1,"Under 2,5 Goal",129,NG,137
12-12-2024,17:20:00,Colombia,Italia,0-2,0,2,2024-12-12 17:20:00,180,2,"Under 2,5 Goal",131,NG,140
12-12-2024,17:15:00,Argentina,Olanda,1-2,1,2,2024-12-12 17:15:00,223,2,"Over 2,5 Goal",247,GG,221
12-12-2024,17:10:00,Brasile,Francia,2-0,2,0,2024-12-12 17:10:00,222,1,"Under 2,5 Goal",130,NG,138
12-12-2024,17:05:00,Italia,Uruguay,0-2,0,2,2024-12-12 17:05:00,225,2,"Under 2,5 Goal",130,NG,138
12-12-2024,17:00:00,Spagna,Turchia,1-1,1,1,2024-12-12 17:00:00,311,X,"Under 2,5 Goal",130,GG,220
12-12-2024,16:55:00,Francia,Spagna,3-0,3,0,2024-12-12 16:55:00,247,1,"Over 2,5 Goal",251,NG,136
12-12-2024,16:50:00,Danimarca,Olanda,2-1,2,1,2024-12-12 16:50:00,240,1,"Over 2,5 Goal",247,GG,221
12-12-2024,16:45:00,Italia,Portogallo,2-0,2,0,2024-12-12 16:45:00,231,1,"Under 2,5 Goal",130,NG,138
12-12-2024,16:40:00,Germania,Messico,3-0,3,0,2024-12-12 16:40:00,216,1,"Over 2,5 Goal",251,NG,137
12-12-2024,16:34:00,Croazia,Inghilterra,1-0,1,0,2024-12-12 16:34:00,233,1,"Under 2,5 Goal",130,NG,138
12-12-2024,16:28:00,Colombia,Spagna,0-0,0,0,2024-12-12 16:28:00,302,X,"Under 2,5 Goal",131,NG,140
12-12-2024,16:22:00,Cile,Olanda,1-1,1,1,2024-12-12 16:22:00,320,X,"Under 2,5 Goal",129,GG,226
12-12-2024,16:16:00,Brasile,Nigeria,1-0,1,0,2024-12-12 16:16:00,200,1,"Under 2,5 Goal",129,NG,139
12-12-2024,16:10:00,Belgio,Uruguay,0-0,0,0,2024-12-12 16:10:00,307,X,"Under 2,5 Goal",129,NG,139
12-12-2024,16:04:00,Argentina,Italia,0-1,0,1,2024-12-12 16:04:00,229,2,"Under 2,5 Goal",130,NG,138
12-12-2024,15:58:00,Portogallo,Svizzera,0-0,0,0,2024-12-12 15:58:00,320,X,"Under 2,5 Goal",129,NG,138
12-12-2024,15:52:00,Olanda,Portogallo,0-2,0,2,2024-12-12 15:52:00,235,2,"Under 2,5 Goal",130,NG,138
12-12-2024,15:46:00,Messico,Spagna,0-1,0,1,2024-12-12 15:46:00,215,2,"Under 2,5 Goal",128,NG,137
12-12-2024,15:40:00,Italia,Turchia,1-2,1,2,2024-12-12 15:40:00,257,2,"Over 2,5 Goal",251,GG,225
12-12-2024,15:34:00,Inghilterra,Messico,1-3,1,3,2024-12-12 15:34:00,250,2,"Over 2,5 Goal",251,GG,225
12-12-2024,15:28:00,Francia,Olanda,0-4,0,4,2024-12-12 15:28:00,219,2,"Over 2,5 Goal",251,NG,136
12-12-2024,15:22:00,Danimarca,Germania,3-1,3,1,2024-12-12 15:22:00,239,1,"Over 2,5 Goal",247,GG,221
12-12-2024,15:16:00,Croazia,Spagna,2-0,2,0,2024-12-12 15:16:00,238,1,"Under 2,5 Goal",130,NG,138
12-12-2024,15:10:00,Cile,Francia,1-0,1,0,2024-12-12 15:10:00,228,1,"Under 2,5 Goal",130,NG,138
12-12-2024,15:04:00,Belgio,Colombia,0-1,0,1,2024-12-12 15:04:00,289,2,"Under 2,5 Goal",129,NG,139
12-12-2024,14:58:00,Argentina,Brasile,0-1,0,1,2024-12-12 14:58:00,226,2,"Under 2,5 Goal",130,NG,138
12-12-2024,14:52:00,Olanda,Spagna,0-0,0,0,2024-12-12 14:52:00,328,X,"Under 2,5 Goal",130,NG,138
12-12-2024,14:46:00,Nigeria,Svizzera,1-0,1,0,2024-12-12 14:46:00,268,1,"Under 2,5 Goal",130,NG,139
12-12-2024,14:40:00,Croazia,Turchia,0-1,0,1,2024-12-12 14:40:00,258,2,"Under 2,5 Goal",128,NG,137
12-12-2024,14:34:00,Messico,Uruguay,0-0,0,0,2024-12-12 14:34:00,317,X,"Under 2,5 Goal",128,NG,137
12-12-2024,14:28:00,Portogallo,Spagna,2-1,2,1,2024-12-12 14:28:00,237,1,"Over 2,5 Goal",247,GG,221
12-12-2024,14:22:00,Svizzera,Uruguay,0-0,0,0,2024-12-12 14:22:00,318,X,"Under 2,5 Goal",129,NG,137
12-12-2024,14:16:00,Inghilterra,Italia,1-0,1,0,2024-12-12 14:16:00,226,1,"Under 2,5 Goal",130,NG,138
12-12-2024,14:10:00,Danimarca,Serbia,2-1,2,1,2024-12-12 14:10:00,215,1,"Over 2,5 Goal",251,GG,225
12-12-2024,14:04:00,Spagna,Uruguay,1-2,1,2,2024-12-12 14:04:00,232,2,"Over 2,5 Goal",247,GG,222
12-12-2024,13:58:00,Serbia,Svizzera,1-0,1,0,2024-12-12 13:58:00,244,1,"Under 2,5 Goal",129,NG,136
12-12-2024,13:52:00,Portogallo,Uruguay,1-1,1,1,2024-12-12 13:52:00,326,X,"Under 2,5 Goal",130,GG,222
12-12-2024,13:46:00,Olanda,Serbia,2-2,2,2,2024-12-12 13:46:00,311,X,"Over 2,5 Goal",247,GG,220
12-12-2024,13:40:00,Nigeria,Olanda,0-3,0,3,2024-12-12 13:40:00,198,2,"Over 2,5 Goal",248,NG,139
12-12-2024,13:34:00,Messico,Turchia,0-1,0,1,2024-12-12 13:34:00,241,2,"Under 2,5 Goal",130,NG,138
12-12-2024,13:28:00,Francia,Svizzera,0-2,0,2,2024-12-12 13:28:00,232,2,"Under 2,5 Goal",130,NG,138
12-12-2024,13:22:00,Colombia,Turchia,1-3,1,3,2024-12-12 13:22:00,191,2,"Over 2,5 Goal",254,GG,221
12-12-2024,13:16:00,Cile,Turchia,1-2,1,2,2024-12-12 13:16:00,251,2,"Over 2,5 Goal",251,GG,225
12-12-2024,13:10:00,Inghilterra,Portogallo,1-0,1,0,2024-12-12 13:10:00,228,1,"Under 2,5 Goal",130,NG,138
12-12-2024,13:04:00,Germania,Serbia,2-1,2,1,2024-12-12 13:04:00,210,1,"Over 2,5 Goal",247,GG,220
12-12-2024,12:58:00,Francia,Italia,2-1,2,1,2024-12-12 12:58:00,237,1,"Over 2,5 Goal",247,GG,221
12-12-2024,12:52:00,Danimarca,Francia,0-0,0,0,2024-12-12 12:52:00,325,X,"Under 2,5 Goal",130,NG,138
12-12-2024,12:46:00,Argentina,Germania,1-0,1,0,2024-12-12 12:46:00,238,1,"Under 2,5 Goal",130,NG,138
12-12-2024,12:40:00,Messico,Serbia,0-0,0,0,2024-12-12 12:40:00,322,X,"Under 2,5 Goal",130,NG,138
12-12-2024,12:34:00,Italia,Spagna,1-3,1,3,2024-12-12 12:34:00,223,2,"Over 2,5 Goal",247,GG,221
12-12-2024,12:28:00,Croazia,Olanda,0-0,0,0,2024-12-12 12:28:00,324,X,"Under 2,5 Goal",130,NG,138
12-12-2024,12:22:00,Colombia,Messico,1-2,1,2,2024-12-12 12:22:00,186,2,"Over 2,5 Goal",242,GG,217
12-12-2024,12:16:00,Cile,Inghilterra,0-0,0,0,2024-12-12 12:16:00,322,X,"Under 2,5 Goal",130,NG,138
12-12-2024,12:10:00,Germania,Nigeria,2-0,2,0,2024-12-12 12:10:00,198,1,"Under 2,5 Goal",129,NG,139
12-12-2024,12:04:00,Francia,Inghilterra,0-0,0,0,2024-12-12 12:04:00,321,X,"Under 2,5 Goal",129,NG,138
12-12-2024,11:58:00,Brasile,Spagna,1-2,1,2,2024-12-12 11:58:00,226,2,"Over 2,5 Goal",247,GG,222
12-12-2024,11:52:00,Belgio,Svizzera,0-1,0,1,2024-12-12 11:52:00,210,2,"Under 2,5 Goal",130,NG,139
12-12-2024,11:46:00,Argentina,Turchia,2-0,2,0,2024-12-12 11:46:00,214,1,"Under 2,5 Goal",128,NG,137
12-12-2024,11:40:00,Messico,Portogallo,0-2,0,2,2024-12-12 11:40:00,219,2,"Under 2,5 Goal",129,NG,136
12-12-2024,11:34:00,Italia,Olanda,0-1,0,1,2024-12-12 11:34:00,224,2,"Under 2,5 Goal",130,NG,138
12-12-2024,11:28:00,Inghilterra,Nigeria,0-0,0,0,2024-12-12 11:28:00,306,X,"Under 2,5 Goal",129,NG,139
12-12-2024,11:22:00,Germania,Italia,0-2,0,2,2024-12-12 11:22:00,237,2,"Under 2,5 Goal",130,NG,138
12-12-2024,11:16:00,Cile,Svizzera,2-0,2,0,2024-12-12 11:16:00,226,1,"Under 2,5 Goal",130,NG,138
12-12-2024,11:10:00,Brasile,Uruguay,0-1,0,1,2024-12-12 11:10:00,228,2,"Under 2,5 Goal",130,NG,138
12-12-2024,11:04:00,Colombia,Uruguay,0-0,0,0,2024-12-12 11:04:00,302,X,"Under 2,5 Goal",131,NG,140
12-12-2024,00:55:00,Danimarca,Nigeria,1-3,1,3,2024-12-12 00:55:00,278,2,"Over 2,5 Goal",247,GG,219
12-12-2024,00:50:00,Francia,Germania,0-1,0,1,2024-12-12 00:50:00,220,2,"Under 2,5 Goal",129,NG,136
12-12-2024,00:45:00,Svizzera,Turchia,2-1,2,1,2024-12-12 00:45:00,220,1,"Over 2,5 Goal",251,GG,225
12-12-2024,00:40:00,Messico,Nigeria,0-1,0,1,2024-12-12 00:40:00,264,2,"Under 2,5 Goal",130,NG,139
12-12-2024,00:35:00,Croazia,Danimarca,0-0,0,0,2024-12-12 00:35:00,326,X,"Under 2,5 Goal",130,NG,138
12-12-2024,00:30:00,Italia,Messico,1-0,1,0,2024-12-12 00:30:00,220,1,"Under 2,5 Goal",129,NG,136
12-12-2024,00:25:00,Colombia,Croazia,0-2,0,2,2024-12-12 00:25:00,179,2,"Under 2,5 Goal",131,NG,140
12-12-2024,00:20:00,Germania,Inghilterra,0-0,0,0,2024-12-12 00:20:00,327,X,"Under 2,5 Goal",130,NG,138
12-12-2024,00:15:00,Brasile,Cile,2-0,2,0,2024-12-12 00:15:00,223,1,"Under 2,5 Goal",130,NG,138
12-12-2024,00:10:00,Turchia,Uruguay,1-0,1,0,2024-12-12 00:10:00,264,1,"Under 2,5 Goal",130,NG,139
12-12-2024,00:05:00,Argentina,Belgio,1-0,1,0,2024-12-12 00:05:00,205,1,"Under 2,5 Goal",129,NG,139
11-12-2024,23:55:00,Croazia,Portogallo,3-1,3,1,2024-12-11 23:55:00,230,1,"Over 2,5 Goal",246,GG,222
